customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
2789-HQBOU,Male,False,False,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,253.8000030517578,False
9424-CMPOG,Male,True,True,True,False,No,,,,,,,Two year,False,Mailed check,197.39999389648438,False
5067-WJEUN,Male,True,True,True,False,DSL,True,True,False,False,False,False,Two year,True,Bank transfer (automatic),3838.199951171875,False
3450-WXOAT,Male,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),2065.14990234375,False
9251-WNSOD,Female,True,False,True,True,DSL,True,True,True,False,False,True,One year,False,Mailed check,5064.4501953125,False
6974-DAFLI,Female,True,False,True,False,No,,,,,,,One year,False,Electronic check,1140.050048828125,False
2616-UUTFK,Male,True,False,True,True,DSL,True,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),2447.449951171875,False
7064-JHXCE,Male,True,True,True,False,No,,,,,,,Two year,False,Credit card (automatic),1263.9000244140625,False
5103-MHMHY,Female,False,True,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.95000076293945,True
7989-AWGEH,Male,True,True,False,,DSL,True,False,False,False,False,True,Month-to-month,True,Electronic check,1838.1500244140625,False
4373-VVHQL,Male,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.75,False
4559-UWIHT,Male,True,False,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,1185.0,False
7268-IGMFD,Male,False,False,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),1743.9000244140625,False
1846-XWOQN,Female,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1500015258789,True
0235-KGSLC,Female,False,False,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),85.55000305175781,True
6650-BWFRT,Female,True,False,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),8529.5,False
9570-KYEUA,Male,False,False,True,True,Fiber optic,True,False,True,True,False,True,Two year,False,Credit card (automatic),6549.4501953125,False
6993-YGFJV,Male,True,False,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),7806.5,False
2712-SYWAY,Female,False,False,True,True,No,,,,,,,Month-to-month,True,Electronic check,25.700000762939453,False
0730-BGQGF,Male,True,True,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),6287.2998046875,False
5498-IBWPI,Female,True,True,True,False,DSL,False,False,False,True,False,False,One year,True,Credit card (automatic),3251.85009765625,False
9101-NTIXF,Male,False,False,True,False,No,,,,,,,Month-to-month,False,Mailed check,50.599998474121094,False
0013-SMEOE,Female,True,False,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),7904.25,False
9314-QDMDW,Male,False,False,True,False,DSL,False,True,False,False,True,False,One year,True,Electronic check,729.9500122070312,False
9308-ANMVE,Male,False,True,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Electronic check,2654.050048828125,False
2884-GBPFB,Female,True,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,2416.550048828125,True
3757-NJYBX,Male,True,False,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Bank transfer (automatic),3520.75,True
3413-DHLPB,Male,True,True,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Bank transfer (automatic),5969.9501953125,False
7649-PHJVR,Male,False,False,True,False,No,,,,,,,One year,False,Mailed check,226.8000030517578,False
6114-TCFID,Female,False,False,False,,DSL,True,True,False,True,False,False,One year,False,Credit card (automatic),1082.75,False
3787-TRIAL,Male,True,True,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,565.75,False
2573-GYRUU,Male,True,False,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),4370.75,False
5156-UMKOW,Female,False,True,False,,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,90.05000305175781,False
1247-QBVSH,Female,True,True,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,2169.39990234375,False
6734-GMPVK,Male,False,False,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,550.5999755859375,False
9822-OAOVB,Female,False,False,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,55.45000076293945,False
6161-ERDGD,Male,True,True,True,True,DSL,True,False,True,True,True,True,One year,False,Electronic check,6300.85009765625,False
1226-JZNKR,Female,True,True,True,False,No,,,,,,,One year,False,Electronic check,160.0500030517578,False
7318-EIVKO,Male,False,False,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,436.6000061035156,False
3771-PZOBW,Male,False,False,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),1781.3499755859375,False
5136-KCKGI,Female,True,True,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Mailed check,3467.0,True
8231-BSWXX,Male,False,False,True,True,Fiber optic,False,True,False,False,False,False,One year,True,Credit card (automatic),5552.5,False
6486-LHTMA,Female,True,False,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,2835.5,False
4083-BFNYK,Female,True,False,True,True,Fiber optic,True,True,False,False,False,True,One year,False,Credit card (automatic),3591.25,False
3722-WPXTK,Male,False,False,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,88.3499984741211,True
7389-KBFIT,Female,True,True,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,63.75,False
7176-WIONM,Female,True,False,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),617.1500244140625,False
5141-ZUVBH,Female,False,True,True,False,Fiber optic,True,False,True,True,False,True,Month-to-month,False,Bank transfer (automatic),870.25,False
1089-HDMKP,Male,False,True,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,601.25,False
7623-HKYRK,Male,False,True,True,False,No,,,,,,,Month-to-month,False,Mailed check,111.6500015258789,False
0310-SUCIN,Female,True,False,True,False,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),6046.10009765625,False
5197-PYEPU,Female,True,True,True,True,Fiber optic,True,True,False,False,True,False,One year,True,Credit card (automatic),3923.800048828125,False
2929-ERCFZ,Female,True,True,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,777.2999877929688,True
7548-SEPYI,Female,False,False,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,512.4500122070312,True
8835-VSDSE,Female,True,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,141.4499969482422,True
6619-RPLQZ,Female,True,True,True,False,No,,,,,,,Two year,False,Mailed check,892.1500244140625,False
3275-RHRNE,Male,True,True,False,,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),1682.050048828125,False
3503-TYDAY,Female,True,False,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,3398.89990234375,False
6901-GOGZG,Male,False,True,True,True,DSL,True,False,True,True,True,True,Two year,True,Electronic check,4984.85009765625,False
1623-NLDOT,Female,True,False,False,,DSL,False,True,False,True,False,False,One year,False,Mailed check,1445.300048828125,True
7021-XSNYE,Male,True,True,False,,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),305.54998779296875,False
9621-OUPYD,Female,True,False,True,False,No,,,,,,,One year,True,Bank transfer (automatic),507.8999938964844,False
9898-KZQDZ,Female,True,True,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),3640.449951171875,True
8982-NHAVY,Male,False,False,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),2673.449951171875,False
4307-KWMXE,Male,False,False,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Electronic check,389.79998779296875,False
0141-YEAYS,Female,False,False,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),2401.050048828125,False
2450-ZKEED,Female,False,False,True,False,DSL,False,False,True,True,False,False,One year,False,Bank transfer (automatic),651.5499877929688,False
3694-DELSO,Male,True,True,False,,DSL,True,False,False,False,True,False,Month-to-month,False,Credit card (automatic),156.10000610351562,False
3893-JRNFS,Male,False,False,False,,DSL,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),2796.35009765625,False
9603-OAIHC,Male,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.05000305175781,False
1133-KXCGE,Female,False,False,True,False,No,,,,,,,One year,False,Mailed check,407.04998779296875,False
5236-PERKL,Female,False,False,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),6465.0,True
0142-GVYSN,Male,False,False,True,False,No,,,,,,,Month-to-month,True,Electronic check,511.25,False
1049-FYSYG,Female,True,False,False,,DSL,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),646.0499877929688,False
7854-FOKSF,Male,False,False,False,,DSL,False,False,False,False,False,True,Month-to-month,False,Electronic check,35.900001525878906,True
2519-FAKOD,Male,False,True,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),3777.14990234375,True
8406-LNMHF,Male,True,False,True,False,Fiber optic,True,True,True,False,False,False,One year,True,Credit card (automatic),4903.14990234375,False
1821-BUCWY,Male,False,False,True,False,DSL,True,False,True,False,False,False,Two year,True,Mailed check,1653.8499755859375,False
8263-JQAIK,Male,False,False,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,47.5,True
0023-UYUPN,Female,True,False,True,True,No,,,,,,,One year,False,Electronic check,1306.300048828125,False
8314-DPQHL,Male,False,False,False,,DSL,True,False,True,True,False,True,One year,False,Mailed check,463.6000061035156,False
1465-WCZVT,Female,True,True,True,False,No,,,,,,,Month-to-month,False,Mailed check,60.650001525878906,False
9481-SFCQY,Female,False,True,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),824.8499755859375,False
6360-SVNWV,Female,False,False,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),2094.64990234375,False
0567-GGCAC,Female,False,False,True,False,DSL,True,True,True,False,False,False,Month-to-month,False,Electronic check,438.8999938964844,False
7089-IVVAZ,Female,False,False,True,True,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Bank transfer (automatic),847.2999877929688,True
8884-MRNSU,Male,True,True,True,False,No,,,,,,,One year,False,Bank transfer (automatic),329.75,False
2171-UDMFD,Male,True,True,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),674.5499877929688,False
9050-IKDZA,Female,False,False,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Mailed check,162.5500030517578,False
2205-YMZZJ,Male,False,False,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,546.9500122070312,True
9802-CAQUT,Female,True,True,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Credit card (automatic),7887.25,False
1254-IZEYF,Female,False,False,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,3186.64990234375,True
0187-WZNAB,Female,True,True,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,1972.3499755859375,False
9492-TOKRI,Female,False,False,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),1527.3499755859375,True
1475-VWVDO,Male,False,False,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,490.54998779296875,False
9221-OTIVJ,Female,False,False,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,1531.4000244140625,True
1357-MVDOZ,Male,True,True,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),683.25,False
7602-MVRMB,Female,True,True,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),8058.85009765625,False
3325-FUYCG,Male,True,True,True,True,Fiber optic,True,True,False,False,True,True,One year,False,Electronic check,2847.39990234375,True
5908-QMGOE,Male,False,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),1133.9000244140625,True
1197-BVMVG,Female,False,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,294.45001220703125,False
5406-KGRMX,Female,False,False,True,True,No,,,,,,,Two year,False,Electronic check,1719.1500244140625,False
8481-YYXWG,Female,False,False,True,False,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Electronic check,461.70001220703125,True
5968-HYJRZ,Male,True,True,True,True,No,,,,,,,Two year,False,Mailed check,1160.449951171875,False
5198-EFNBM,Male,True,False,True,False,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,5199.7998046875,False
7516-GMHUV,Male,True,False,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),5163.2998046875,False
7140-ADSMJ,Male,False,False,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),162.3000030517578,False
2230-XTUWL,Female,True,True,True,False,No,,,,,,,Two year,False,Mailed check,883.3499755859375,False
7706-YLMQA,Female,False,False,True,False,No,,,,,,,One year,False,Bank transfer (automatic),1341.5,False
2585-KTFRE,Male,False,True,True,False,DSL,True,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),70.44999694824219,False
