customer_id,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn
8622-ZLFKO,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No
1596-BBVTG,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes
6188-UXBBR,Female,No,Yes,No,Yes,No,No,,,,,,,One year,Yes,Credit card (automatic),No
2333-KWEWW,Male,No,No,No,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),No
5702-SKUOB,Female,No,Yes,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
1134-YWTYF,Male,No,Yes,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,No
6061-GWWAV,Male,No,No,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,No
0679-TDGAK,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,No
6585-WCEWR,Male,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Electronic check,No
9067-YGSCA,Female,No,No,No,Yes,Yes,No,,,,,,,One year,No,Credit card (automatic),No
9067-SQTNS,Male,No,Yes,Yes,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),No
8433-WXGNA,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
1776-SPBWV,Female,No,Yes,Yes,Yes,No,No,,,,,,,One year,Yes,Bank transfer (automatic),No
8735-SDUFN,Female,Yes,Yes,No,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),No
9668-PUGNU,Male,No,Yes,No,Yes,Yes,No,,,,,,,Two year,Yes,Electronic check,No
9405-GPBBG,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
1926-QUZNN,Female,No,Yes,No,Yes,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),No
3707-GNWHM,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
7016-NVRIC,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),No
5829-NVSQN,Female,No,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No
9565-AXSMR,Male,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Mailed check,No
8922-LIEGH,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
8869-LIHMK,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
8245-UMPYT,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
5186-SAMNZ,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
0447-RXSGD,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
4927-WWOOZ,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No
5788-YPOEG,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No
5373-SFODM,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes
0661-KBKPA,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No
9081-WWXKP,Female,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),No
0784-ZQJZX,Male,No,No,Yes,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),No
3133-PZNSR,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
5766-ZJYBB,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,Yes
8931-GJJIQ,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
4277-PVRAN,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes
0022-TCJCI,Male,Yes,No,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),Yes
0722-SVSFK,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
3612-YVGSJ,Female,No,Yes,No,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),No
9825-YCXWZ,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No
5397-NSKQG,Male,No,Yes,Yes,No,,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),No
8565-HBFNN,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No
2000-DHJUY,Female,Yes,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
0203-HHYIJ,Male,No,No,No,Yes,Yes,No,,,,,,,One year,No,Bank transfer (automatic),Yes
8670-ERCJH,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
7758-UJWYS,Male,No,Yes,Yes,No,,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,No
2050-ONYDQ,Female,No,Yes,Yes,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),No
7055-JCGNI,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
0739-UUAJR,Female,No,Yes,Yes,No,,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),No
4826-DXMUP,Male,No,No,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,No
0952-KMEEH,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
7285-KLOTR,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,No
0654-PQKDW,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No
7175-NTIXE,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
7963-SHNDT,Female,No,No,No,No,,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,No
9796-BPKIW,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No
0188-GWFLE,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
8129-GMVGI,Female,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Mailed check,No
2882-DDZPG,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),No
3547-LQRIK,Female,No,Yes,No,Yes,Yes,No,,,,,,,One year,No,Electronic check,No
9137-NOQKA,Male,Yes,No,No,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,No
5843-TTHGI,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No
1849-RJYIG,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No
8868-GAGIO,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No
4061-UKJWL,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
5380-XPJNZ,Female,No,No,No,Yes,No,No,,,,,,,One year,No,Mailed check,No
8263-QMNTJ,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
8178-EYZUO,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
3230-JCNZS,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),No
0277-ORXQS,Male,No,Yes,Yes,No,,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
5130-IEKQT,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
3230-WYKIR,Male,No,No,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),Yes
7996-BPXHY,Female,No,Yes,Yes,Yes,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),No
3227-WLKLI,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
0407-BDJKB,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
2266-FUBDZ,Male,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Mailed check,No
8237-ULIXL,Female,No,Yes,No,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),No
9600-UDOPK,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
8216-AZUUZ,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
9153-BTBVV,Female,No,Yes,No,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),No
4074-SJFFA,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes
3269-ATYWD,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
5186-PEIZU,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),No
1074-AMIOH,Female,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
4910-GMJOT,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
0354-WYROK,Female,Yes,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
4361-FEBGN,Male,No,No,No,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),No
7748-UMTRK,Female,Yes,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
0380-ZCSBI,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),No
7145-FEJWU,Female,No,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
6463-MVYRY,Female,Yes,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No
3969-JQABI,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
9624-EGDEQ,Female,No,No,No,Yes,No,No,,,,,,,Two year,No,Mailed check,No
1051-EQPZR,Female,No,Yes,Yes,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
5849-ASHZJ,Male,No,No,Yes,Yes,No,No,,,,,,,One year,No,Credit card (automatic),No
5780-INQIK,Female,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,No
7576-OYWBN,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4526-ZJJTM,Female,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),No
8384-FZBJK,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
3750-RNQKR,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
0962-CQPWQ,Female,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),No
3096-YXENJ,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
1265-BCFEO,Female,No,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
5837-LXSDN,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),No
5945-AZYHT,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No
8325-QRPZR,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
6384-VMJHP,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
2262-SLNVK,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,No
7730-CLDSV,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No
1135-HIORI,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No
0164-APGRB,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
6481-ESCNL,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No
1790-NESIO,Female,No,No,No,Yes,No,No,,,,,,,Two year,Yes,Mailed check,No
1550-EENBN,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,No
5539-TMZLF,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4323-SADQS,Male,No,Yes,Yes,No,,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
4446-BZKHU,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
5202-IVJNU,Female,No,No,Yes,No,,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),Yes
5976-JCJRH,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
8198-RKSZG,Female,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),No
0137-OCGAB,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
3351-NQLDI,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),Yes
9297-EONCV,Female,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
7593-JNWRU,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
4588-YBNIB,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,Yes
1069-QJOEE,Male,No,Yes,Yes,Yes,No,No,,,,,,,One year,No,Electronic check,No
3336-JORSO,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
7799-DSEWS,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,No
8766-PAFNE,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
5315-CKEQK,Male,Yes,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,No
3130-ICDUP,Female,No,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No
0820-FNRNX,Male,No,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,No
0880-FVFWF,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No
4611-ANLQC,Female,No,Yes,No,No,,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,No
4213-HKBJO,Female,No,No,No,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),No
2792-LSHWX,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,No
5028-GZLDO,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes
0014-BMAQU,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),No
6861-XWTWQ,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
9018-PCIOK,Female,No,No,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,No
4837-QUSFT,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No
6877-TJMBR,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes
9953-ZMKSM,Male,No,No,No,Yes,Yes,No,,,,,,,Two year,No,Mailed check,No
0907-HQNTS,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
7665-NKLAV,Female,No,Yes,Yes,No,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
6769-DCQLI,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes
2433-KMEAS,Male,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4391-LNRXK,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
8250-ZNGGW,Female,Yes,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),No
2195-ZRVAX,Female,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
3550-SAHFP,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
2011-TRQYE,Male,No,No,No,No,,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
8562-GHPPI,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),No
5893-PYOLZ,Male,No,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
4986-MXSFP,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,No
6131-FOYAS,Male,No,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
3027-YNWZU,Female,No,Yes,No,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),No
5609-IMCGG,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No
4873-ILOLJ,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
4727-MCYZG,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,No
9481-WHGWY,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
2725-KXXWT,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
9565-DJPIB,Female,No,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,Yes
4328-VUFWD,Female,No,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,No
3301-LSLWQ,Female,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No
7473-ZBDSN,Female,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Mailed check,No
3166-PNEOF,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
5639-NTUPK,Male,No,No,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No
8780-YRMTT,Female,No,No,No,No,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,No
8348-HFYIV,Male,No,No,No,No,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
5140-FOMCQ,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
6242-SGYTS,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),No
8166-ORCHU,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,No
8414-OOEEL,Male,No,No,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
8454-AATJP,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
6849-WLEYG,Male,No,No,Yes,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,Yes
4659-NZRUF,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
4531-AUZNK,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,No
4191-XOVOM,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,No
2150-OEGBV,Male,No,No,No,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),No
8429-XIBUM,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
1855-CFULU,Female,Yes,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
4878-BUNFV,Male,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Mailed check,No
1872-EBWSC,Female,No,No,No,Yes,No,No,,,,,,,One year,No,Mailed check,No
2608-BHKFN,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
7026-YMSBE,Male,No,No,No,Yes,No,No,,,,,,,One year,No,Mailed check,No
7341-LXCAF,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
6997-UVGOX,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
9674-EHPPG,Male,No,Yes,No,No,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
9462-MJUAW,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
8128-YVJRG,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
5440-VHLUL,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No
5781-BKHOP,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),No
4283-FUTGF,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes
5213-TWWJU,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,No
1569-TTNYJ,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
8628-MFKAX,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
2397-BRLOM,Male,Yes,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes
7629-WIXZF,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,No
5445-GLVOT,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
3976-HXHCE,Male,No,No,No,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),No
2466-NEJOJ,Male,No,Yes,Yes,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),No
0254-KCJGT,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No
5472-CVMDX,Female,No,No,No,No,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,No
6461-SZMCV,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
8150-QUDFX,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
9508-ILZDG,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No
2346-DJQTB,Female,No,No,No,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No
1697-LYYYX,Female,No,Yes,Yes,Yes,No,No,,,,,,,One year,No,Credit card (automatic),No
1942-OQFRW,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No
4749-VFKVB,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
9640-ZSLDC,Female,No,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),No
4231-LZUYM,Female,No,Yes,No,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),No
7598-UAASY,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,Yes
